#OTU ID	CP1	CP3	CP4	CP5	CP6	CP7	CP9	DD201910_4	DD201912_4	DD202003_4	DD202008_4	DP1	DP2	DP3	DP4	DP5	DP6	DP7	FX201910_3	FX201912_3	FX202003_3	FX202008_3	GG201910_1	GG201912_1	GG202003_1	GG202008_1	JN201910_2	JN201912_2	JN202003_2	JN202008_2	MD201910_5	MD201912_5	MD202003_5	MD202008_5	ME201910_6	ME201912_6	ME202003_6	ME202008_6	ML201910_7	ML201912_7	ML202003_7	ML202008_7	QP1	QP2	QP3	QP5	QP6	QP7	QP8	XP1	XP4	XP5	XP6	XP7	XP8	XP9	Consensus Lineage
e1aa84943277c6c0ed9c5bb65710040c	2616.0	26420.0	23014.0	17184.0	17302.0	14246.0	11047.0	0.0	0.0	0.0	0.0	1604.0	23816.0	16098.0	17698.0	23757.0	18801.0	7458.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9307.0	14716.0	13500.0	2630.0	4264.0	2560.0	3424.0	10165.0	25257.0	4227.0	4847.0	327.0	1930.0	358.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
8b44396641b5cd1ba11e188c9e1de886	10528.0	384.0	165.0	6414.0	458.0	5784.0	7016.0	0.0	0.0	0.0	0.0	6119.0	134.0	112.0	8863.0	554.0	4227.0	533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5378.0	10486.0	9097.0	17069.0	11330.0	12102.0	13265.0	440.0	906.0	16118.0	13413.0	11129.0	18793.0	14268.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
2f4a2b08eec8d8d5f66dc0d20552881f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14874.0	4445.0	12442.0	14914.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18839.0	9882.0	11938.0	802.0	731.0	21887.0	4835.0	154.0	1114.0	1141.0	21177.0	18604.0	4770.0	55.0	8213.0	7363.0	19429.0	326.0	63.0	4395.0	12760.0	11486.0	14833.0	13455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
863baabe1481f5f03d1272ce4b32bbcc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1341.0	22915.0	5593.0	2193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	675.0	1865.0	1986.0	18256.0	20442.0	1250.0	4384.0	17337.0	11323.0	16617.0	1987.0	1080.0	5434.0	2335.0	461.0	4701.0	23.0	26199.0	16343.0	21370.0	4129.0	4701.0	3318.0	801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
4e29949fbf33f687665c7ec95d0b1b26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4241.0	32.0	3021.0	4923.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1220.0	4169.0	2261.0	1437.0	702.0	57.0	10070.0	6739.0	9818.0	5898.0	1808.0	3026.0	8194.0	17471.0	514.0	1635.0	4481.0	490.0	57.0	814.0	6045.0	7870.0	2318.0	6523.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
6404575e723592506d84f6c288a11ef1	1073.0	46.0	467.0	725.0	8282.0	401.0	269.0	0.0	0.0	0.0	0.0	276.0	2532.0	8692.0	95.0	914.0	3209.0	14665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.0	744.0	1265.0	1851.0	6226.0	3175.0	3163.0	49.0	147.0	27.0	810.0	4449.0	2495.0	238.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
05369890b306a5a36f3fc0d04058dde8	30.0	22.0	514.0	972.0	129.0	3236.0	7159.0	0.0	0.0	0.0	0.0	16.0	0.0	598.0	0.0	0.0	0.0	1025.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	44.0	37.0	289.0	315.0	1050.0	282.0	25.0	303.0	10.0	37.0	3822.0	96.0	52.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter
8993a3c2287366f37e0f146b815a8011	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	13712.0	6.0	14.0	8.0	13.0	13.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_porci
4325992ac0fd6200a7ccbab4b3fb9aab	11421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
a99958254633e5ed7056b8e5feb5ab66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	510.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6712.0	335.0	0.0	0.0	33.0	2660.0	0.0	0.0	25.0	0.0	0.0	0.0	74.0	0.0	21.0	0.0	0.0	0.0	0.0	133.0	0.0	227.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
33959616bb05f631395f2a21503fcbc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1222.0	5809.0	0.0	0.0	58.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
4eafdf7dbc54debce2d74f1ee6a3ddb7	0.0	0.0	0.0	0.0	0.0	18.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	56.0	0.0	17.0	27.0	25.0	8962.0	8.0	40.0	22.0	0.0	0.0	108.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
cc82f43ba0d8a7dac51190e1e311d166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	0.0	0.0	4303.0	2384.0	0.0	0.0	0.0	1013.0	0.0	0.0	0.0	209.0	45.0	48.0	126.0	176.0	50.0	0.0	604.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter
4982bbaf199abfd1057d12302f1c1321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	530.0	0.0	1362.0	319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560.0	306.0	0.0	0.0	0.0	504.0	335.0	0.0	0.0	0.0	0.0	115.0	111.0	0.0	460.0	735.0	691.0	0.0	0.0	0.0	288.0	165.0	512.0	2816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
babb2ebb5ca6d5b569dbcd2b4b628198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	18.0	2941.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	1240.0	5.0	0.0	4.0	36.0	0.0	0.0	156.0	56.0	0.0	65.0	101.0	0.0	0.0	0.0	0.0	4377.0	26.0	0.0	51.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella
b4a6a08056a0d8394663813ca92b7cd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5961.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina
f048d3916343a88ca38c8183209eb7a2	0.0	0.0	0.0	465.0	0.0	48.0	787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	296.0	590.0	549.0	0.0	0.0	325.0	0.0	31.0	206.0	440.0	88.0	486.0	436.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
b4407d07388bf862448ab4a49f47b13c	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	16.0	2192.0	162.0	3.0	0.0	0.0	0.0	0.0	0.0	2628.0	22.0	3.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._ND2
0e5671df3717b399d0db5163dd5a3b88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	347.0	0.0	0.0	0.0	0.0	895.0	41.0	102.0	7.0	24.0	28.0	2404.0	1337.0	0.0	31.0	101.0	0.0	0.0	0.0	909.0	292.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcaceae;g__Terrisporobacter
2f961d217b26302d55020e8bfd613da0	9.0	0.0	0.0	0.0	2.0	60.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	4.0	162.0	3.0	7.0	289.0	55.0	709.0	11.0	2045.0	21.0	14.0	14.0	1093.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus
96118fe39e56cd4753db80d82d404ba9	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	322.0	0.0	0.0	336.0	386.0	106.0	0.0	712.0	255.0	101.0	0.0	1565.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
abc097b443536acf87317615d4ef2c99	0.0	0.0	40.0	49.0	10.0	44.0	105.0	0.0	0.0	0.0	0.0	0.0	84.0	338.0	0.0	170.0	26.0	1246.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	57.0	187.0	136.0	174.0	119.0	0.0	0.0	0.0	32.0	124.0	39.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter
60aa87047aeb529c73716417c0abd27e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	147.0	0.0	84.0	0.0	0.0	727.0	388.0	494.0	126.0	79.0	100.0	183.0	483.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	446.0	34.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
8051b26d42ee69395603297060631ef4	1112.0	0.0	0.0	0.0	0.0	647.0	0.0	0.0	0.0	0.0	0.0	705.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
bf9d846f1d8e070a572351f291013171	0.0	0.0	5.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	8.0	3.0	737.0	24.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	60.0	164.0	963.0	49.0	146.0	0.0	0.0	0.0	5.0	161.0	44.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcaceae;g__Terrisporobacter
ec706f5675e734d1959bfc4decc5742d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
a44aa00a290d51b7fd382d3f0a19c61c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	217.0	0.0	194.0	150.0	0.0	622.0	54.0	597.0	0.0	18.0	39.0	930.0	165.0	0.0	0.0	0.0	84.0	0.0	0.0	44.0	94.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter
f4e322d51aa31deab246ce7d3da49775	22.0	6.0	6.0	10.0	16.0	224.0	19.0	0.0	0.0	0.0	0.0	4.0	5.0	5.0	6.0	8.0	7.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	10.0	140.0	15.0	6.0	233.0	129.0	52.0	11.0	409.0	186.0	80.0	18.0	847.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
c07245089afeede46298d79b675c6cd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585.0	0.0	0.0	0.0	0.0	0.0	631.0	0.0	0.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
dfb2083e139b1564a1df6f31489a653d	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	15.0	25.0	386.0	494.0	591.0	0.0	0.0	0.0	0.0	38.0	117.0	507.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cellulosilyticum
ae2acabf685b7eab25fd33e13db244ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	331.0	172.0	140.0	0.0	64.0	91.0	185.0	623.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	401.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
35cf8855fddbca9aeb8d3cce441f2228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	5.0	27.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	20.0	9.0	79.0	746.0	142.0	7.0	25.0	22.0	10.0	139.0	15.0	0.0	74.0	16.0	199.0	48.0	48.0	702.0	46.0	66.0	14.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae
f7074031f0cc15cc622db3e4988d8220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	927.0	0.0	0.0	0.0	0.0	309.0	508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
c5be60559f1d155a3cf6b9f6cf03e5c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_butyricum
5286d29bc48e1a507bad5b103fb389b1	0.0	0.0	8.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	2.0	84.0	0.0	18.0	42.0	50.0	1287.0	0.0	41.0	7.0	9.0	3.0	236.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
d5da980f05937fc7c42a0bc606a5ac6d	0.0	0.0	1248.0	2.0	0.0	47.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	3.0	0.0	0.0	157.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
fd045e2656cc171a35d7c2c796d2b898	14.0	9.0	5.0	0.0	73.0	91.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	7.0	9.0	1492.0	0.0	1.0	0.0	0.0	0.0	31.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
cf337af7a587d940032d5500fec6b540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	8.0	20.0	14.0	642.0	251.0	250.0	0.0	0.0	5.0	0.0	15.0	48.0	447.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
3fc5af2352d55888d789214d36530599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2938.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallinaceus
f2f538c073351d491145824a93ed0705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas
1db331ef1773d7b27b8e386278202b7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1467.0	0.0	0.0	0.0	26.0	0.0	0.0	126.0	0.0	0.0	0.0	18.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcaceae;g__Paeniclostridium
dc37a1a65553342c6451c6a0a173e250	57.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	526.0	0.0	98.0	113.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	42.0	41.0	34.0	37.0	28.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
08f3742a7b0f36bb507b099b97342edd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2004.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
8f598472a1354d3af09a2127650508b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	928.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	571.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella
